date,year,month,region,industry,salary_uah
2025-05-01,2025,5,Україна,Виробництво електричного устатковання,24352.0
2025-05-01,2025,5,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,45377.0
2025-05-01,2025,5,Україна,Сільське господарство та надання пов'язаних із ними послуг,22479.0
2025-05-01,2025,5,Україна,Виробництво коксу та продуктів нафтоперероблення,26759.0
2025-05-01,2025,5,Україна,"Сільське господарство, лісове господарство та рибне господарство",22565.0
2025-05-01,2025,5,Україна,Виробництво хімічних речовин і хімічної продукції,26662.0
2025-05-01,2025,5,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",12993.0
2025-05-01,2025,5,Україна,Водний транспорт,24785.0
2025-05-01,2025,5,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",37940.0
2025-05-01,2025,5,Україна,Поштова та кур'єрська діяльність,18473.0
2025-05-01,2025,5,Україна,Наукові дослідження та розробки,23471.0
2025-05-01,2025,5,Україна,Охорона здоров'я,17687.0
2025-05-01,2025,5,Україна,"Виробництво машин і устатковання, н.в.і.у.",24549.0
2025-05-01,2025,5,Україна,Тимчасове розміщування й організація харчування,18154.0
2025-05-01,2025,5,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",31507.0
2025-05-01,2025,5,Україна,Переробна промисловість,26290.0
2025-05-01,2025,5,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",16453.0
2025-05-01,2025,5,Україна,Добувна промисловість і розроблення кар'єрів,30823.0
2025-05-01,2025,5,Україна,Фінансова та страхова діяльність,51574.0
2025-05-01,2025,5,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",24618.0
